source,target,value
INT 622,THP 540,0.7325812
INT 622,LTC 344,0.7165147
INT 622,LDE 361,0.7075104999999999
INT 622,PUP 420,0.69657445
JMC 201,JMC 301,0.87810206
JMC 201,MCO 570,0.8711511999999999
JMC 201,MCO 521,0.8662189
JMC 201,JMC 325,0.8569806999999999
JMC 201,JMC 483,0.8556037000000001
JMC 201,JMC 320,0.85209626
JMC 294,RUS 294,1.0
JMC 294,FRE 294,1.0
JMC 294,DAH 494,1.0
JMC 294,FMP 394,1.0
JMC 294,FRE 194,1.0
JMC 294,DAH 294,1.0
JMC 345,JMC 452,0.8432884
JMC 345,JMC 421,0.8421850000000001
JMC 345,MCO 548,0.8367709000000001
JMC 345,JMC 460,0.83417344
JMC 345,JMC 351,0.83311284
JMC 345,JMC 448,0.8177601999999999
JMC 480,JMC 481,0.9704353000000001
JMC 480,MCO 540,0.8064338000000001
JMC 480,MCO 531,0.79899347
JMC 480,MCO 548,0.79438126
JMC 480,MCO 437,0.78916293
JMC 480,MCO 521,0.78586507
JPN 401,MUP 751,0.6821215
JPN 401,TSS 690,0.6804909
JPN 401,NEU 790,0.6804909
JPN 401,MUP 790,0.6804909
JPN 401,MUP 690,0.6804909
JPN 401,ARE 690,0.6804909
JUS 415,WST 471,0.8854094000000001
JUS 415,AFR 470,0.8854094000000001
JUS 415,REL 369,0.82553315
JUS 415,WST 485,0.8120614
JUS 415,SGS 454,0.8114712
JUS 415,WST 447,0.8114712
JUS 432,SOC 432,0.9999998999999999
JUS 432,WST 380,0.8383712999999999
JUS 432,ETH 380,0.8383712999999999
JUS 432,AMS 380,0.8383712999999999
JUS 432,AFR 330,0.8351061
JUS 432,TCL 335,0.8250549999999999
JUS 592,IND 692,0.99999994
JUS 592,SST 592,0.99999994
JUS 592,ASB 592,0.99999994
JUS 592,PSB 592,0.99999994
JUS 592,LSE 692,0.99999994
JUS 592,PSB 692,0.99999994
JUS 630,COM 608,0.9453870000000001
JUS 630,COE 502,0.92957926
JUS 630,EDP 502,0.92957926
JUS 630,COM 508,0.9287244
JUS 630,COM 609,0.9263948000000001
JUS 630,STP 231,0.92545027
KIN 100,ASB 510,0.82098556
KIN 100,SSH 510,0.82098556
KIN 100,NUR 425,0.8029479
KIN 100,NTR 444,0.7983781
KIN 100,IBC 410,0.793523
KIN 100,ALD 520,0.79322946
KIN 310,MUP 337,0.66033137
KIN 310,SOS 596,0.6315659
KIN 310,MKT 431,0.6266863
KIN 310,MUP 561,0.6188289
KIN 310,ASU 121,0.60556483
KIN 310,MUP 550,0.59648585
KIN 443,KIN 533,0.9999998999999999
KIN 443,KIN 536,0.813396
KIN 443,KIN 444,0.7903031
KIN 443,ALD 535,0.7849715
KIN 443,PPE 576,0.76577747
KIN 443,KIN 452,0.7634405
KIN 499,EED 499,0.99999994
KIN 499,ABS 499,0.99999994
KIN 499,MGT 499,0.99999994
KIN 499,TEM 499,0.99999994
KIN 499,PSY 499,0.99999994
KIN 499,MUS 499,0.99999994
KIN 522,PSY 306,0.88225377
KIN 522,PSY 420,0.8664632999999999
KIN 522,PSY 573,0.84127367
KIN 522,PSY 341,0.8380848
KIN 522,PSY 572,0.83213013
KIN 522,SSH 503,0.8279407
KOR 250,AIS 420,0.7435467
KOR 250,SGS 111,0.7262585
KOR 250,AIS 380,0.71108997
KOR 250,POS 342,0.70963347
KOR 250,SLC 334,0.6924051999999999
KOR 250,JPN 445,0.68909204
KOR 457,SLC 457,1.0000001
KOR 457,SLC 321,0.8638258
KOR 457,SLC 375,0.84079933
KOR 457,MGT 404,0.8340709000000001
KOR 457,JPN 115,0.8166827
KOR 457,SLC 421,0.807348
KOR 492,POR 492,1.0000002000000001
KOR 492,EEE 492,1.0000002000000001
KOR 492,SOC 492,1.0000002000000001
KOR 492,BUS 492,1.0000002000000001
KOR 492,TGM 492,1.0000002000000001
KOR 492,STP 492,1.0000002000000001
LAA 494,RUS 294,1.0
LAA 494,DAH 494,1.0
LAA 494,DAH 194,1.0
LAA 494,DAH 294,1.0
LAA 494,FMP 394,1.0
LAA 494,ART 494,1.0
LAW 593,MUD 593,1.0
LAW 593,MET 593,1.0
LAW 593,THP 693,0.9999998999999999
LAW 593,SSH 593,0.9999998999999999
LAW 593,CDH 593,0.9999998999999999
LAW 593,ANB 693,0.9999998999999999
LAW 600,DAH 500,0.9999998999999999
LAW 600,LSE 500,0.99999976
LAW 600,MCB 500,0.99999976
LAW 600,REL 500,0.99999976
LAW 600,IEE 700,0.99999976
LAW 600,CIS 700,0.99999976
LAW 709,CRJ 412,0.7741735
LAW 709,LAW 719,0.76370275
LAW 709,SOC 355,0.7476659999999999
LAW 709,SOC 354,0.7389504
LAW 709,ERM 540,0.737003
LAW 709,SGS 321,0.7353301
LIA 294,DAH 194,1.0
LIA 294,ART 494,1.0
LIA 294,FRE 194,1.0
LIA 294,FRE 294,1.0
LIA 294,FMP 394,1.0
LIA 294,RUS 294,1.0
LIN 799,CRD 799,1.0
LIN 799,CHM 799,1.0
LIN 799,THE 799,1.0
LIN 799,AME 799,1.0
LIN 799,PLB 799,1.0
LIN 799,PHY 799,1.0
LIS 595,PHI 595,0.9999998999999999
LIS 595,BMY 595,0.9999998999999999
LIS 595,CEN 595,0.9999998999999999
LIS 595,MCO 795,0.9999998999999999
LIS 595,PHY 795,0.9999998999999999
LIS 595,QBA 595,0.9999998999999999
LSC 362,BIO 331,0.8893158000000001
LSC 362,BIO 385,0.8738994000000001
LSC 362,ASM 560,0.8686185
LSC 362,ASM 460,0.8686185
LSC 362,ASM 246,0.8659447
LSC 362,BIO 522,0.86167896
LSC 580,AST 780,0.99999976
LSC 580,SOC 780,0.99999976
LSC 580,CON 580,0.99999976
LSC 580,MLS 580,0.99999976
LSC 580,FSE 580,0.99999976
LSC 580,LSE 580,0.99999976
LSE 542,CAP 400,0.86536765
LSE 542,TSS 504,0.8470226999999999
LSE 542,STP 581,0.8312752
LSE 542,SLC 557,0.8227911
LSE 542,MCO 536,0.81660926
LSE 542,RDG 507,0.8149401
LST 498,ART 498,1.0000001
LST 498,AML 498,1.0
LST 498,MAE 498,1.0
LST 498,IED 498,1.0
LST 498,MIC 498,1.0
LST 498,BUS 498,1.0
LTC 499,MUP 499,0.99999994
LTC 499,SGS 499,0.99999994
LTC 499,MCE 499,0.99999994
LTC 499,ARE 499,0.99999994
LTC 499,ARS 499,0.99999994
LTC 499,BUS 499,0.99999994
MAE 194,FRE 194,1.0
MAE 194,FMP 394,1.0
MAE 194,FRE 294,1.0
MAE 194,ART 494,1.0
MAE 194,DAH 194,1.0
MAE 194,DAH 294,1.0
MAE 212,CEE 212,0.91800916
MAE 212,CNE 212,0.91800916
MAE 212,CEE 210,0.9152587
MAE 212,CNE 210,0.9152587
MAE 212,PHY 310,0.90536034
MAE 212,CON 221,0.8764777
MAE 795,AML 595,0.9999998999999999
MAE 795,SPE 595,0.9999998999999999
MAE 795,PLA 795,0.9999998999999999
MAE 795,ABS 595,0.9999998999999999
MAE 795,EED 695,0.9999998999999999
MAE 795,SPE 795,0.9999998999999999
MAT 542,APM 503,0.89861476
MAT 542,APM 581,0.8947896999999999
MAT 542,MAT 442,0.8846274
MAT 542,APM 524,0.8789264000000001
MAT 542,APM 570,0.8771819
MAT 542,APM 522,0.8695149
MBB 494,DAH 494,1.0
MBB 494,DAH 294,1.0
MBB 494,FMP 394,1.0
MBB 494,RUS 294,1.0
MBB 494,RUS 194,1.0
MBB 494,DAH 194,1.0
MED 492,SED 492,1.0000002000000001
MED 492,TWC 492,1.0000002000000001
MED 492,MUP 492,1.0000002000000001
MED 492,MTC 492,1.0000002000000001
MED 492,FRE 492,1.0000002000000001
MED 492,SOC 492,1.0000002000000001
MED 494,RUS 194,1.0
MED 494,FRE 194,1.0
MED 494,ART 494,1.0
MED 494,RUS 294,1.0
MED 494,FRE 294,1.0
MED 494,FMP 394,1.0
MEE 194,FMP 394,1.0
MEE 194,FRE 294,1.0
MEE 194,FRE 194,1.0
MEE 194,RUS 194,1.0
MEE 194,RUS 294,1.0
MEE 194,ART 494,1.0
MEE 342,MET 300,0.8426776
MEE 342,MEE 446,0.8355154
MEE 342,MET 231,0.8262123
MEE 342,MSE 482,0.81888646
MEE 342,MSE 250,0.8159546
MEE 342,MET 331,0.81387705
MEE 493,MKT 493,0.9999998999999999
MEE 493,PLC 493,0.9999998999999999
MEE 493,STP 493,0.9999998999999999
MEE 493,OGL 493,0.9999998999999999
MEE 493,FMP 493,0.9999998999999999
MEE 493,STS 493,0.9999998999999999
MET 401,MET 501,0.8073675
MET 401,MET 440,0.7720956999999999
MET 401,MET 460,0.7582386
MET 401,MET 427,0.7578968
MET 401,MET 410,0.74440014
MET 401,MET 510,0.74440014
MIC 360,CHM 460,0.9159743
MIC 360,KIN 532,0.8929986999999999
MIC 360,BCH 461,0.8925776
MIC 360,PLB 558,0.8704381999999999
MIC 360,BCH 568,0.8704381999999999
MIC 360,APM 530,0.86289185
MIC 443,EVE 303,0.92141485
MIC 443,BIO 450,0.9022548
MIC 443,EVE 302,0.87613523
MIC 443,ABS 318,0.8695290999999999
MIC 443,BIO 351,0.8645735999999999
MIC 443,CEE 565,0.86324084
MLS 503,STS 305,0.70984566
MLS 503,STS 301,0.70717955
MLS 503,STS 302,0.7007783000000001
MLS 503,TSS 615,0.6958449999999999
MLS 503,LSE 571,0.6955147
MLS 503,ARS 330,0.69133025
MSE 250,MSE 517,0.8880814
MSE 250,MSE 471,0.8879484000000001
MSE 250,MSE 501,0.8772721
MSE 250,MSE 526,0.85849947
MSE 250,MET 231,0.8519690999999999
MSE 250,MSE 513,0.8443939
MSE 470,MSE 513,1.0
MSE 470,MSE 517,0.9303449
MSE 470,MSE 471,0.9268315
MSE 470,MSE 514,0.88353705
MSE 470,UET 411,0.8810724
MSE 470,EEE 536,0.87201715
MSE 691,MET 591,1.0000002000000001
MSE 691,TSS 791,1.0000001
MSE 691,SLB 591,1.0000001
MSE 691,PSY 591,1.0000001
MSE 691,SLC 691,1.0000001
MSE 691,MGT 791,1.0000001
MTC 194,ART 494,1.0
MTC 194,THP 494,0.9999998999999999
MTC 194,JPN 194,0.9999998999999999
MTC 194,LTC 294,0.9999998999999999
MTC 194,ART 394,0.9999998999999999
MTC 194,MCE 394,0.9999998999999999
MTE 180,MTE 280,0.87715364
MTE 180,MTE 181,0.8660704
MTE 180,SED 547,0.83775556
MTE 180,SPE 410,0.830723
MTE 180,MTE 412,0.830723
MTE 180,MTE 301,0.8235855
MTE 394,ART 494,1.0
MTE 394,FRE 194,1.0
MTE 394,FRE 294,1.0
MTE 394,RUS 194,1.0
MTE 394,RUS 294,1.0
MTE 394,FMP 394,1.0
MUP 121,MUP 521,0.99999964
MUP 121,MUP 321,0.99999964
MUP 121,MUP 311,0.9659645
MUP 121,MUP 511,0.9659645
MUP 121,MUP 527,0.9600999
MUP 121,MUP 327,0.9478742
MUP 250,MUP 337,0.7545786999999999
MUP 250,MUP 360,0.7490735
MUP 250,ARE 790,0.7440281
MUP 250,MUP 590,0.7440281
MUP 250,MUP 690,0.7440281
MUP 250,MUP 790,0.7440281
MUP 455,MUP 465,0.9878089
MUP 455,MUP 457,0.97060347
MUP 455,MUP 543,0.86371845
MUP 455,MUP 461,0.8541063
MUP 455,MUP 550,0.8319363999999999
MUP 455,MUP 542,0.8201698000000001
MUP 458,MUP 558,1.0
MUP 458,MUP 459,0.8440921
MUP 458,MUP 550,0.7788895
MUP 458,MUP 542,0.74453664
MUP 458,MUP 543,0.71199787
MUP 458,MUP 554,0.7058285
MUP 460,MUP 560,0.9999998999999999
MUP 460,MUP 550,0.75702804
MUP 460,MUP 485,0.7550224
MUP 460,MUP 585,0.7550224
MUP 460,MUP 579,0.7381227
MUP 460,MUP 543,0.7186104
MUP 565,MET 580,0.69826806
MUP 565,MUP 580,0.69826806
MUP 565,MUP 680,0.69826806
MUP 565,SGS 497,0.67843235
MUP 565,BUS 497,0.67843235
MUP 565,MUP 574,0.6681408000000001
MUS 345,MUP 388,0.7881901
MUS 345,MUP 482,0.7757349
MUS 345,MUP 301,0.7649688
MUS 345,MUP 588,0.7645135000000001
MUS 345,MUP 508,0.7551689
MUS 345,MTC 433,0.7469449
MUS 680,AFR 580,0.99999976
MUS 680,ASM 680,0.99999976
MUS 680,BIO 580,0.99999976
MUS 680,IBC 680,0.99999976
MUS 680,BIO 680,0.99999976
MUS 680,MUD 580,0.99999976
MUS 693,MET 593,1.0
MUS 693,MUD 593,1.0
MUS 693,ECD 693,0.9999998999999999
MUS 693,LDE 693,0.9999998999999999
MUS 693,ARP 593,0.9999998999999999
MUS 693,FSE 793,0.9999998999999999
NAV 301,MAE 526,0.8419483
NAV 301,MEE 472,0.81928885
NAV 301,MAE 563,0.78213656
NAV 301,ART 367,0.7734039
NAV 301,AEE 463,0.7677774
NAV 301,AMT 280,0.7659066999999999
NTR 545,SOS 117,0.7062885999999999
NTR 545,SOS 327,0.68035376
NTR 545,SSH 300,0.65653855
NTR 545,SOC 370,0.6367204000000001
NTR 545,SOS 370,0.6367204000000001
NTR 545,SSH 370,0.6367204000000001
NUR 349 (LAB),NUR 367,0.8922216999999999
NUR 349 (LAB),NUR 420,0.8560964
NUR 349 (LAB),NUR 316,0.84733003
NUR 349 (LAB),NUR 317,0.8437853000000001
NUR 349 (LAB),NUR 324,0.83642775
NUR 349 (LAB),DNP 638,0.8174741
NUR 539,HCR 566,0.8621743000000001
NUR 539,HCD 557,0.86189127
NUR 539,SED 501,0.861028
NUR 539,DNP 609,0.8587365
NUR 539,DNP 621,0.8562261
NUR 539,HCR 564,0.8452525
OGL 421,SGS 503,0.85658216
OGL 421,OGL 422,0.8395953000000002
OGL 421,SGS 501,0.8340994
OGL 421,SOS 522,0.82677424
OGL 421,SCM 455,0.8207511000000001
OGL 421,SGS 504,0.81539506
PAF 595,CRJ 595,0.9999998999999999
PAF 595,MKT 695,0.9999998999999999
PAF 595,HST 695,0.9999998999999999
PAF 595,HST 595,0.9999998999999999
PAF 595,MCO 795,0.9999998999999999
PAF 595,EVO 595,0.9999998999999999
PHI 405,PHI 530,0.9120799999999999
PHI 405,ISS 437,0.8672675
PHI 405,HON 310,0.86099446
PHI 405,CMN 505,0.8493864999999999
PHI 405,PSY 414,0.84841454
PHI 405,PHI 501,0.8451267
PHI 448,SWU 183,0.8093047
PHI 448,CRJ 518,0.8063401
PHI 448,AFR 305,0.7711600000000001
PHI 448,AFR 210,0.7630675
PHI 448,WST 380,0.75972414
PHI 448,ETH 380,0.75972414
PHI 526,PSY 414,0.8425412
PHI 526,BIO 435,0.84143835
PHI 526,BIO 331,0.8374627
PHI 526,BIO 522,0.8297238000000001
PHI 526,COM 100,0.82796323
PHI 526,PSY 306,0.817508
PHI 790,MUS 790,0.99999976
PHI 790,AVC 590,0.99999976
PHI 790,CRD 590,0.99999976
PHI 790,CRD 690,0.99999976
PHI 790,GCU 790,0.99999976
PHI 790,MCE 790,0.99999976
PHS 208,MSE 208,1.0
PHS 208,SED 520,0.79960144
PHS 208,POS 606,0.79051244
PHS 208,COM 507,0.7846398
PHS 208,EEE 643,0.7741623000000001
PHS 208,EEE 554,0.7709315999999999
PHS 542,MSE 501,0.8689783000000001
PHS 542,DSC 558,0.84046626
PHS 542,EEE 587,0.8375186
PHS 542,EEE 550,0.8308293999999999
PHS 542,EEE 589,0.8204901
PHS 542,EEE 581,0.81698835
PHS 783,HED 583,1.0
PHS 783,CRD 683,1.0
PHS 783,ESS 583,1.0
PHS 783,SED 583,1.0
PHS 783,PUP 683,1.0
PHS 783,LSE 583,1.0
PHY 555 (LAB),MSE 555 (LAB),0.727351
PHY 555 (LAB),MSE 553 (LAB),0.72569805
PHY 555 (LAB),EEE 627,0.68390316
PHY 555 (LAB),MSE 451 (LAB),0.6706528
PHY 555 (LAB),BCH 372 (LAB),0.6623237
PHY 555 (LAB),MEE 323,0.6494187
PLA 595,CDE 595,0.9999998999999999
PLA 595,SDO 595,0.9999998999999999
PLA 595,EEE 795,0.9999998999999999
PLA 595,MGT 795,0.9999998999999999
PLA 595,BUS 695,0.9999998999999999
PLA 595,MGT 595,0.9999998999999999
POS 340,POS 341,0.987967
POS 340,POS 443,0.8789966
POS 340,POS 342,0.81556153
POS 340,POS 442,0.8130708000000001
POS 340,HPS 322,0.7738421999999999
POS 340,POS 388,0.7695153
POS 453,POS 454,0.8344311
POS 453,TSS 502,0.78732455
POS 453,SOS 463,0.77691364
POS 453,POS 464,0.76478916
POS 453,SLC 475,0.74018264
POS 453,AIS 508,0.7276429
POS 454,TSS 502,0.79375887
POS 454,POS 464,0.78411925
POS 454,SOS 463,0.7288753000000001
POS 454,POS 465,0.72110665
POS 454,TSS 501,0.7148770000000001
POS 454,SLC 475,0.7118260000000001
PPE 345,PPE 451,0.9265645
PPE 345,PPE 551,0.92536616
PPE 345,PPE 567,0.8751819
PPE 345,PPE 397,0.8735315999999999
PPE 345,PPE 568,0.8735315999999999
PPE 345,PPE 550,0.85141206
PPE 690,RDG 690,0.99999976
PPE 690,MTC 690,0.99999976
PPE 690,ARE 690,0.99999976
PPE 690,SSH 590,0.99999976
PPE 690,MTC 590,0.99999976
PPE 690,ARE 790,0.99999976
PRM 203,CSM 203,0.9999998999999999
PRM 203,AMT 523,0.73911357
PRM 203,PRM 315,0.7277366999999999
PRM 203,IEE 376,0.7203906
PRM 203,CEE 474,0.7130133000000001
PRM 203,NLM 430,0.7073885
PRM 294,FRE 194,1.0
PRM 294,ART 494,1.0
PRM 294,RUS 194,1.0
PRM 294,DAH 494,1.0
PRM 294,FMP 394,1.0
PRM 294,RUS 294,1.0
PRM 335,CSM 335,1.0
PRM 335,SPE 508,0.82500434
PRM 335,SPE 540,0.81865835
PRM 335,PPE 335,0.80675745
PRM 335,SPE 503,0.80392843
PRM 335,CSM 201,0.7828224
PSB 595,WST 595,0.9999998999999999
PSB 595,GCU 795,0.9999998999999999
PSB 595,ECN 695,0.9999998999999999
PSB 595,FRE 595,0.9999998999999999
PSB 595,AST 795,0.9999998999999999
PSB 595,IEE 595,0.9999998999999999
PSY 385,CDE 610,0.85149723
PSY 385,SGS 454,0.7711001999999999
PSY 385,PSY 395,0.7642963
PSY 385,PSY 560,0.73745227
PSY 385,PSY 578,0.72672904
PSY 385,CAP 330,0.72512937
PSY 482,SCM 301,0.77181125
PSY 482,MGT 565,0.75887454
PSY 482,TGM 551,0.75651276
PSY 482,TGM 553,0.7525898
PSY 482,STC 505,0.7459214
PSY 482,STC 547,0.73558974
PSY 591,MET 591,1.0000002000000001
PSY 591,EEE 691,1.0000001
PSY 591,JPN 591,1.0000001
PSY 591,BUS 591,1.0000001
PSY 591,LSE 791,1.0000001
PSY 591,SLC 691,1.0000001
PTX 497,SPE 497,1.0
PTX 497,POS 497,1.0
PTX 497,FSE 497,1.0
PTX 497,MKT 497,1.0
PTX 497,ACC 497,1.0
PTX 497,NLM 497,1.0
PUB 191,EEE 191,1.0000002000000001
PUB 191,CRD 191,0.8477522
PUB 191,HON 191,0.81907296
PUB 191,SLC 191,0.81907296
PUB 191,GPH 191,0.81907296
PUB 191,MKT 191,0.81907296
PUP 200,FMP 404,0.7730156
PUP 200,SLC 340,0.71843976
PUP 200,FMP 403,0.7116722
PUP 200,ARE 370,0.7102604
PUP 200,ARS 540,0.7054286
PUP 200,ARS 440,0.7040171
PUP 542,CRD 570,0.85053176
PUP 542,SOS 326,0.82233465
PUP 542,PUP 548,0.81768084
PUP 542,SOS 535,0.8168986999999999
PUP 542,ELS 535,0.8168986999999999
PUP 542,SOS 514,0.8088192
PUP 553,SOS 547,0.99999994
PUP 553,SOS 330,0.8823812
PUP 553,SOS 559,0.8559035
PUP 553,SOS 511,0.8524014000000001
PUP 553,SOS 555,0.84199774
PUP 553,SOS 435,0.84199774
PUP 585,GPH 585,0.99999994
PUP 585,POR 485,0.9284745999999999
PUP 585,GPH 485,0.9284745999999999
PUP 585,CRD 569,0.7857019000000001
PUP 585,SOS 414,0.77426004
PUP 585,SSH 414,0.77426004
PUP 692,CRJ 592,0.99999994
PUP 692,ROM 592,0.99999994
PUP 692,BIO 692,0.99999994
PUP 692,MSE 592,0.99999994
PUP 692,ART 592,0.99999994
PUP 692,WST 692,0.99999994
PUP 718,AIS 522,0.8320122999999999
PUP 718,AIS 503,0.8270427
PUP 718,AIS 445,0.81690645
PUP 718,AIS 518,0.79662156
PUP 718,AIS 517,0.79662156
PUP 718,AIS 523,0.7882023
RDG 680,MUP 580,0.99999976
RDG 680,CEN 580,0.99999976
RDG 680,MUP 680,0.99999976
RDG 680,RDG 780,0.99999976
RDG 680,MET 580,0.99999976
RDG 680,ELS 784,0.91321087
REA 590,HED 690,0.99999976
REA 590,TSS 590,0.99999976
REA 590,FSE 590,0.99999976
REA 590,EDA 690,0.99999976
REA 590,TSS 790,0.99999976
REA 590,TSS 690,0.99999976
REL 393,WST 333,0.85711414
REL 393,WST 413,0.7966937
REL 393,REL 401,0.79608214
REL 393,ALD 404,0.7945973000000001
REL 393,WST 390,0.78850216
REL 393,COM 464,0.78604954
SAO 294,DAH 194,1.0
SAO 294,FMP 394,1.0
SAO 294,RUS 294,1.0
SAO 294,DAH 294,1.0
SAO 294,DAH 494,1.0
SAO 294,FRE 194,1.0
SBS 498,ART 498,1.0000001
SBS 498,FOR 498,1.0
SBS 498,IED 498,1.0
SBS 498,FMS 498,1.0
SBS 498,GER 498,1.0
SBS 498,HCR 498,1.0
SCM 520,TGM 572,0.85962045
SCM 520,TGM 524,0.85218275
SCM 520,MGT 450,0.85112214
SCM 520,TGM 551,0.8442985999999999
SCM 520,TGM 548,0.83854485
SCM 520,TGM 519,0.83491004
SCM 551,MET 341,0.7925649
SCM 551,MET 444,0.7812214
SCM 551,SCM 587,0.77972585
SCM 551,MET 344,0.7545683000000001
SCM 551,MET 504,0.7487805000000001
SCM 551,MET 516,0.741112
SCM 587,MET 341,0.8801483
SCM 587,EEE 488,0.87024677
SCM 587,EEE 577,0.83483946
SCM 587,MGT 310,0.8238658000000001
SCM 587,EEE 489,0.8173563
SCM 587,MGT 459,0.815793
SER 232,MSE 415,0.8410901
SER 232,EEE 526,0.82454234
SER 232,ACO 201,0.8224789
SER 232,EEE 525,0.8143815999999999
SER 232,ACO 331,0.8106823000000001
SER 232,ACO 101,0.8103138000000001
SER 316,SER 516,0.84181243
SER 316,CIS 311,0.83896786
SER 316,SER 533,0.8353634
SER 316,OGL 320,0.8156312
SER 316,SER 502,0.8105125
SER 316,SER 422,0.80689406
SES 350,TEM 532,0.89200115
SES 350,IEE 605,0.8886627
SES 350,MSE 100,0.86598754
SES 350,IEE 556,0.86255145
SES 350,EDT 184,0.85996795
SES 350,SOS 525,0.8553389000000001
SES 595,ARS 695,0.9999998999999999
SES 595,CIS 595,0.9999998999999999
SES 595,CRD 795,0.9999998999999999
SES 595,ERM 595,0.9999998999999999
SES 595,LDE 595,0.9999998999999999
SES 595,SWG 595,0.9999998999999999
SGS 505,MET 498,0.7507782
SGS 505,MET 499,0.731621
SGS 505,MET 593,0.72262466
SGS 505,MET 598,0.7141465
SGS 505,MET 191,0.7079766
SGS 505,MET 460,0.70478916
SHS 230,EDP 536,0.8722454
SHS 230,SHS 581,0.8370603000000001
SHS 230,PPE 215,0.83129895
SHS 230,PPE 210,0.83129895
SHS 230,BIO 477,0.82967675
SHS 230,IBC 609,0.8276587
SHS 790,HEB 590,0.99999976
SHS 790,IDN 590,0.99999976
SHS 790,DNP 690,0.99999976
SHS 790,TGM 590,0.99999976
SHS 790,ADE 590,0.99999976
SHS 790,ACO 590,0.99999976
SLB 515,SLB 517,0.83050555
SLB 515,MCO 529,0.7646873000000001
SLB 515,SLB 518,0.74726665
SLB 515,MCO 526,0.7410493
SLB 515,MCO 420,0.71878815
SLB 515,MCO 465,0.71439004
SLC 394,ART 494,1.0
SLC 394,LTC 494,0.9999998999999999
SLC 394,MCE 294,0.9999998999999999
SLC 394,ARS 294,0.9999998999999999
SLC 394,ARS 194,0.9999998999999999
SLC 394,LTC 394,0.9999998999999999
SLC 440,SLC 340,0.7798322
SLC 440,SLC 447,0.7601041000000001
SLC 440,SLC 446,0.7517798000000001
SLC 440,SLC 475,0.7448281
SLC 440,SLC 450,0.73899215
SLC 440,ARS 540,0.73120815
SLC 479,SLC 596,0.8633665999999999
SLC 479,RDG 531,0.84319687
SLC 479,RDG 525,0.8336179
SLC 479,RDG 413,0.8287723
SLC 479,RDG 322,0.8224454999999999
SLC 479,RDG 572,0.8112786
SLV 499,AMT 499,0.99999994
SLV 499,LTC 499,0.99999994
SLV 499,SED 499,0.99999994
SLV 499,ARE 499,0.99999994
SLV 499,CSE 499,0.99999994
SLV 499,PHY 499,0.99999994
SOS 231,TGM 585,0.8140892
SOS 231,MGT 422,0.7961676
SOS 231,PSY 553,0.79602516
SOS 231,SLB 511,0.7957628000000001
SOS 231,TGM 581,0.78737617
SOS 231,SOS 232,0.7871640000000001
SPA 550,FRE 550,0.9017241
SPA 550,ITA 550,0.9017241
SPA 550,GER 550,0.9017241
SPA 550,POR 320,0.86202836
SPA 550,LAS 330,0.85688555
SPA 550,GBL 65,0.8379238000000001
SPA 599,MET 599,1.0
SPA 599,SWG 599,1.0
SPA 599,RDG 599,1.0
SPA 599,ACO 599,1.0
SPA 599,IFT 599,1.0
SPA 599,GLG 599,1.0
STP 498,ART 498,1.0000001
STP 498,MET 498,1.0
STP 498,FMP 498,1.0
STP 498,BUS 498,1.0
STP 498,STS 498,1.0
STP 498,SGS 498,1.0
STP 526,STP 535,0.9166163
STP 526,STP 533,0.87899196
STP 526,STP 530,0.86827433
STP 526,STP 540,0.8134824
STP 526,STP 532,0.7858341
STP 526,STP 531,0.7746655
STP 593,MET 593,1.0
STP 593,MCO 593,0.9999998999999999
STP 593,BUS 593,0.9999998999999999
STP 593,THP 693,0.9999998999999999
STP 593,SDO 593,0.9999998999999999
STP 593,MCE 593,0.9999998999999999
SWG 528,CRJ 609,0.81698394
SWG 528,PSY 549,0.8090831
SWG 528,SLB 581,0.804741
SWG 528,CRJ 608,0.80241823
SWG 528,POS 470,0.8004277
SWG 528,CRJ 602,0.7937962
SWG 529,CRJ 529,0.7938506
SWG 529,CRJ 608,0.7917371999999999
SWG 529,CRJ 609,0.7740295
SWG 529,CRJ 602,0.7729882
SWG 529,CRJ 270,0.7673594
SWG 529,CRJ 411,0.76190484
SWG 541,SWG 645,0.9779413
SWG 541,SWG 646,0.9770291999999999
SWG 541,SWG 641,0.97701335
SWG 541,SWG 642,0.9748128
SWG 541,SWG 643,0.97187173
SWG 541,ART 621,0.6488161
SWG 577,SWG 663,0.7358064999999999
SWG 577,SLC 445,0.7089571
SWG 577,PSY 473,0.7012892
SWG 577,SWG 579,0.6876966
SWG 577,ARS 330,0.68648267
SWG 577,WST 490,0.68029094
SWG 599,MET 599,1.0
SWG 599,MCB 599,1.0
SWG 599,EEE 599,1.0
SWG 599,MGT 599,1.0
SWG 599,TGM 599,1.0
SWG 599,LSE 599,1.0
TCL 443,ASB 463,1.0
TCL 443,SOS 463,1.0
TCL 443,POS 464,0.87629366
TCL 443,ASB 464,0.86005986
TCL 443,TCL 444,0.86005986
TCL 443,TSS 502,0.8340901
TCL 471,FMS 471,0.99999976
TCL 471,FMS 475,0.8658148999999999
TCL 471,SLC 475,0.8658148999999999
TCL 471,FMS 380,0.8403200000000001
TCL 471,FMS 352,0.83117914
TCL 471,FMS 441,0.7906890999999999
TDM 403,PRM 403,0.99999976
TDM 403,NLM 403,0.99999976
TDM 403,CRD 403,0.99999976
TDM 403,PRM 413,0.9805393
TDM 403,NLM 235,0.9296926
TDM 403,CRD 235,0.9296926
TDM 484,MKT 584,1.0000002000000001
TDM 484,QBA 584,1.0000002000000001
